Index,Time,(Debug_IMU_Data).Euler_Yaw_rad,(Gimbal).Target_Yaw_Speed,(Debug_IMU_Data).Gyro_Z_rad_s
1039,1.038730,0,0,0
1040,1.039836,0,0,0
1041,1.040975,0,0,0
1042,1.042099,0,0,0
1043,1.042719,0,0,0
1044,1.043825,0,0,0
1045,1.044968,0,0,0
1046,1.046092,0,0,0
1047,1.046711,0,0,0
1048,1.048205,0,0,0
1049,1.048888,0,0,0
1050,1.050125,0,0,0
1051,1.050745,0,0,0
1052,1.051851,0,0,0
1053,1.052992,0,0,0
1054,1.054115,0,0,0
1055,1.054735,0,0,0
1056,1.055844,0,0,0
1057,1.056983,0,0,0
1058,1.058107,0,0,0
1059,1.058727,0,0,0
1060,1.059833,0,0,0
1061,1.061228,0,0,0
1062,1.062100,0,0,0
1063,1.062720,0,0,0
1064,1.063814,0,0,0
1065,1.064957,0,0,0
1066,1.066093,0,0,0
1067,1.066713,0,0,0
1068,1.067807,0,0,0
1069,1.068947,0,0,0
1070,1.070083,0,0,0
1071,1.070703,0,0,0
1072,1.071797,0,0,0
1073,1.073201,0,0,0
1074,1.073911,0,0,0
1075,1.075024,0,0,0
1076,1.075644,0,0,0
1077,1.076738,0,0,0
1078,1.077874,0,0,0
1079,1.079014,0,0,0
1080,1.079717,0,0,0
1081,1.080840,0,0,0
1082,1.081979,0,0,0
1083,1.083115,0,0,0
1084,1.083735,0,0,0
1085,1.085108,0,0,0
1086,1.085815,0,0,0
1087,1.086909,0,0,0
1088,1.088049,0,0,0
1089,1.088669,0,0,0
1090,1.089776,0,0,0
1091,1.090899,0,0,0
1092,1.092038,0,0,0
1093,1.092658,0,0,0
1094,1.093765,0,0,0
1095,1.094889,0,0,0
1096,1.096031,0,0,0
1097,1.096765,0,0,0
1098,1.098130,0,0,0
1099,1.098750,0,0,0
1100,1.100084,0,0,0
1101,1.100703,0,0,0
1102,1.101811,0,0,0
1103,1.102950,0,0,0
1104,1.104074,0,0,0
1105,1.104694,0,0,0
1106,1.105803,0,0,0
1107,1.106942,0,0,0
1108,1.108066,0,0,0
1109,1.108796,0,0,0
1110,1.110150,0,0,0
1111,1.110770,0,0,0
1112,1.111867,0,0,0
1113,1.113006,0,0,0
1114,1.114142,0,0,0
1115,1.114762,0,0,0
1116,1.115859,0,0,0
1117,1.116999,0,0,0
1118,1.118136,0,0,0
1119,1.118755,0,0,0
1120,1.120134,0,0,0
1121,1.120840,0,0,0
1122,1.121950,0,0,0
1123,1.123074,0,0,0
1124,1.123694,0,0,0
1125,1.124800,0,0,0
1126,1.125943,0,0,0
1127,1.127067,0,0,0
1128,1.127687,0,0,0
1129,1.128793,0,0,0
1130,1.129917,0,0,0
1131,1.131208,0,0,0
1132,1.131891,0,0,0
1133,1.133127,0,0,0
1134,1.133747,0,0,0
1135,1.134853,0,0,0
1136,1.135997,0,0,0
1137,1.137120,0,0,0
1138,1.137740,0,0,0
1139,1.138846,0,0,0
1140,1.139985,0,0,0
1141,1.141109,0,0,0
1142,1.141729,0,0,0
1143,1.142966,0,0,0
1144,1.143798,0,0,0
1145,1.145020,0,0,0
1146,1.145640,0,0,0
1147,1.146747,0,0,0
1148,1.147870,0,0,0
1149,1.149010,0,0,0
1150,1.150146,0,0,0
1151,1.150766,0,0,0
1152,1.151860,0,0,0
1153,1.152999,0,0,0
1154,1.153917,0,0,0
1155,1.155196,0,0,0
1156,1.155879,0,0,0
1157,1.157120,0,0,0
1158,1.157740,0,0,0
1159,1.158846,0,0,0
1160,1.159985,0,0,0
1161,1.161109,0,0,0
1162,1.161729,0,0,0
1163,1.162835,0,0,0
1164,1.163974,0,0,0
1165,1.165102,0,0,0
1166,1.165722,0,0,0
1167,1.166828,0,0,0
1168,1.168220,0,0,0
1169,1.169097,0,0,0
1170,1.169717,0,0,0
1171,1.170811,0,0,0
1172,1.171951,0,0,0
1173,1.173087,0,0,0
1174,1.173707,0,0,0
1175,1.174801,0,0,0
1176,1.175944,0,0,0
1177,1.177080,0,0,0
1178,1.177700,0,0,0
1179,1.178793,0,0,0
1180,1.179933,0,0,0
1181,1.180793,0,0,0
1182,1.182143,0,0,0
1183,1.182763,0,0,0
1184,1.183860,0,0,0
1185,1.185003,0,0,0
1186,1.186139,0,0,0
1187,1.186759,0,0,0
1188,1.187852,0,0,0
1189,1.188993,0,0,0
1190,1.190129,0,0,0
1191,1.190749,0,0,0
1192,1.191842,0,0,0
1193,1.193137,0,0,0
1194,1.193820,0,0,0
1195,1.195056,0,0,0
1196,1.195676,0,0,0
1197,1.196783,0,0,0
1198,1.197907,0,0,0
1199,1.199046,0,0,0
1200,1.199666,0,0,0
1201,1.200773,0,0,0
1202,1.201896,0,0,0
1203,1.203035,0,0,0
1204,1.203655,0,0,0
1205,1.204762,0,0,0
1206,1.206187,0,0,0
1207,1.206895,0,0,0
1208,1.207796,0,0,0
1209,1.208920,0,0,0
1210,1.210059,0,0,0
1211,1.210679,0,0,0
1212,1.211786,0,0,0
1213,1.212909,0,0,0
1214,1.214049,0,0,0
1215,1.214669,0,0,0
1216,1.215779,0,0,0
1217,1.217113,0,0,0
1218,1.217820,0,0,0
1219,1.219059,0,0,0
1220,1.219678,0,0,0
1221,1.220785,0,0,0
1222,1.221909,0,0,0
1223,1.223049,0,0,0
1224,1.223669,0,0,0
1225,1.224775,0,0,0
1226,1.225901,0,0,0
1227,1.227041,0,0,0
1228,1.227661,0,0,0
1229,1.228768,0,0,0
1230,1.230160,0,0,0
1231,1.230868,0,0,0
1232,1.231978,0,0,0
1233,1.233102,0,0,0
1234,1.233722,0,0,0
1235,1.234828,0,0,0
1236,1.236182,0,0,0
1237,1.237142,0,0,0
1238,1.238111,0,0,0
1239,1.239102,0,0,0
1240,1.240127,0,0,0
1241,1.241102,0,0,0
1242,1.241838,0,0,0
1243,1.243225,0,0,0
1244,1.244139,0,0,0
1245,1.245127,0,0,0
1246,1.246133,0,0,0
1247,1.247127,0,0,0
1248,1.248127,0,0,0
1249,1.249127,0,0,0
1250,1.250133,0,0,0
1251,1.251127,0,0,0
1252,1.252127,0,0,0
1253,1.253102,0,0,0
1254,1.253843,0,0,0
1255,1.255197,0,0,0
1256,1.255817,0,0,0
1257,1.256914,0,0,0
1258,1.258053,0,0,0
1259,1.258673,0,0,0
1260,1.259779,0,0,0
1261,1.260902,0,0,0
1262,1.262259,0,0,0
1263,1.262879,0,0,0
1264,1.263993,0,0,0
1265,1.265120,0,0,0
1266,1.265855,0,0,0
1267,1.267207,0,0,0
1268,1.267827,0,0,0
1269,1.268940,0,0,0
1270,1.270064,0,0,0
1271,1.270684,0,0,0
1272,1.271790,0,0,0
1273,1.272914,0,0,0
1274,1.274053,0,0,0
1275,1.274672,0,0,0
1276,1.275782,0,0,0
1277,1.277148,0,0,0
1278,1.277831,0,0,0
1279,1.279108,0,0,0
1280,1.279728,0,0,0
1281,1.280834,0,0,0
1282,1.281974,0,0,0
1283,1.283097,0,0,0
1284,1.283717,0,0,0
1285,1.284823,0,0,0
1286,1.285966,0,0,0
1287,1.287090,0,0,0
1288,1.287710,0,0,0
1289,1.288954,0,0,0
1290,1.289786,0,0,0
1291,1.291007,0,0,0
1292,1.292143,0,0,0
1293,1.292763,0,0,0
1294,1.293857,0,0,0
1295,1.295000,0,0,0
1296,1.296136,0,0,0
1297,1.296756,0,0,0
1298,1.297849,0,0,0
1299,1.298989,0,0,0
1300,1.300125,0,0,0
1301,1.300860,0,0,0
1302,1.302265,0,0,0
1303,1.303216,0,0,0
1304,1.303836,0,0,0
1305,1.304950,0,0,0
1306,1.306073,0,0,0
1307,1.306693,0,0,0
1308,1.307799,0,0,0
1309,1.308939,0,0,0
1310,1.310062,0,0,0
1311,1.310682,0,0,0
1312,1.311789,0,0,0
1313,1.312912,0,0,0
1314,1.313781,0,0,0
1315,1.315124,0,0,0
1316,1.315744,0,0,0
1317,1.316841,0,0,0
1318,1.317980,0,0,0
1319,1.319116,0,0,0
1320,1.320116,0,0,0
1321,1.320735,0,0,0
1322,1.321829,0,0,0
1323,1.322968,0,0,0
1324,1.324105,0,0,0
1325,1.324724,0,0,0
1326,1.325822,0,0,0
1327,1.327221,0,0,0
1328,1.328102,0,0,0
1329,1.328721,0,0,0
1330,1.329815,0,0,0
1331,1.330955,0,0,0
1332,1.332091,0,0,0
1333,1.332711,0,0,0
1334,1.333805,0,0,0
1335,1.334949,0,0,0
1336,1.336085,0,0,0
1337,1.336705,0,0,0
1338,1.337798,0,0,0
1339,1.339207,0,0,0
1340,1.339917,0,0,0
1341,1.341027,0,0,0
1342,1.341647,0,0,0
1343,1.342741,0,0,0
1344,1.343877,0,0,0
1345,1.345019,0,0,0
1346,1.345722,0,0,0
1347,1.346845,0,0,0
1348,1.347985,0,0,0
1349,1.349121,0,0,0
1350,1.349741,0,0,0
1351,1.351101,0,0,0
1352,1.351807,0,0,0
1353,1.352900,0,0,0
1354,1.354040,0,0,0
1355,1.354660,0,0,0
1356,1.355770,0,0,0
1357,1.356893,0,0,0
1358,1.358033,0,0,0
1359,1.358653,0,0,0
1360,1.359759,0,0,0
1361,1.360882,0,0,0
1362,1.362022,0,0,0
1363,1.362641,0,0,0
1364,1.364016,0,0,0
1365,1.364817,0,0,0
1366,1.365961,0,0,0
1367,1.367084,0,0,0
1368,1.367704,0,0,0
1369,1.368810,0,0,0
1370,1.369950,0,0,0
1371,1.371073,0,0,0
1372,1.371693,0,0,0
1373,1.372800,0,0,0
1374,1.373940,0,0,0
1375,1.374799,0,0,0
1376,1.376131,0,0,0
1377,1.377117,0,0,0
1378,1.377737,0,0,0
1379,1.378830,0,0,0
1380,1.379970,0,0,0
1381,1.381106,0,0,0
1382,1.381726,0,0,0
1383,1.382820,0,0,0
1384,1.383959,0,0,0
1385,1.385098,0,0,0
1386,1.385718,0,0,0
1387,1.387078,0,0,0
1388,1.387817,0,0,0
1389,1.388911,0,0,0
1390,1.390051,0,0,0
1391,1.390671,0,0,0
1392,1.391777,0,0,0
1393,1.392900,0,0,0
1394,1.394040,0,0,0
1395,1.394660,0,0,0
1396,1.395770,0,0,0
1397,1.396893,0,0,0
1398,1.398182,0,0,0
1399,1.398865,0,0,0
1400,1.400107,0,0,0
1401,1.400727,0,0,0
1402,1.401833,0,0,0
1403,1.402972,0,0,0
1404,1.404096,0,0,0
1405,1.404716,0,0,0
1406,1.405826,0,0,0
1407,1.406965,0,0,0
1408,1.408089,0,0,0
1409,1.408708,0,0,0
1410,1.409815,0,0,0
1411,1.411207,0,0,0
1412,1.411915,0,0,0
1413,1.413025,0,0,0
1414,1.413645,0,0,0
1415,1.414739,0,0,0
1416,1.415878,0,0,0
1417,1.417017,0,0,0
1418,1.417720,0,0,0
1419,1.418843,0,0,0
1420,1.419982,0,0,0
1421,1.421119,0,0,0
1422,1.421855,0,0,0
1423,1.423208,0,0,0
1424,1.423827,0,0,0
1425,1.424943,0,0,0
1426,1.426067,0,0,0
1427,1.426686,0,0,0
1428,1.427793,0,0,0
1429,1.428916,0,0,0
1430,1.430056,0,0,0
1431,1.430676,0,0,0
1432,1.431782,0,0,0
1433,1.432905,0,0,0
1434,1.434174,0,0,0
1435,1.434881,0,0,0
1436,1.436125,0,0,0
1437,1.436745,0,0,0
1438,1.438125,0,0,0
1439,1.438745,0,0,0
1440,1.439838,0,0,0
1441,1.440978,0,0,0
1442,1.442114,0,0,0
1443,1.442734,0,0,0
1444,1.443827,0,0,0
1445,1.444970,0,0,0
1446,1.446106,0,0,0
1447,1.446843,0,0,0
1448,1.448207,0,0,0
1449,1.448826,0,0,0
1450,1.449939,0,0,0
1451,1.451063,0,0,0
1452,1.451683,0,0,0
1453,1.452789,0,0,0
1454,1.453913,0,0,0
1455,1.455056,0,0,0
1456,1.455676,0,0,0
1457,1.456782,0,0,0
1458,1.457905,0,0,0
1459,1.459174,0,0,0
1460,1.459882,0,0,0
1461,1.461121,0,0,0
1462,1.461741,0,0,0
1463,1.462847,0,0,0
1464,1.463987,0,0,0
1465,1.465113,0,0,0
1466,1.465733,0,0,0
1467,1.466839,0,0,0
1468,1.467979,0,0,0
1469,1.469103,0,0,0
1470,1.469723,0,0,0
1471,1.470829,0,0,0
1472,1.472226,0,0,0
1473,1.473106,0,0,0
1474,1.473726,0,0,0
1475,1.474819,0,0,0
1476,1.475962,0,0,0
1477,1.477099,0,0,0
1478,1.477718,0,0,0
1479,1.478812,0,0,0
1480,1.479952,0,0,0
1481,1.481088,0,0,0
1482,1.481708,0,0,0
1483,1.482801,0,0,0
1484,1.484205,0,0,0
1485,1.484912,0,0,0
1486,1.486026,0,0,0
1487,1.486646,0,0,0
1488,1.487739,0,0,0
1489,1.488899,0,0,0
1490,1.489806,0,0,0
1491,1.490949,0,0,0
1492,1.492072,0,0,0
1493,1.492692,0,0,0
1494,1.493799,0,0,0
1495,1.494941,0,0,0
1496,1.496194,0,0,0
1497,1.496901,0,0,0
1498,1.497728,0,0,0
1499,1.498852,0,0,0
1500,1.499992,0,0,0
1501,1.501128,0,0,0
1502,1.501748,0,0,0
1503,1.502842,0,0,0
1504,1.503981,0,0,0
1505,1.505120,0,0,0
1506,1.505740,0,0,0
1507,1.506833,0,0,0
1508,1.508146,0,0,0
1509,1.508830,0,0,0
1510,1.510068,0,0,0
1511,1.510688,0,0,0
1512,1.511795,0,0,0
1513,1.512919,0,0,0
1514,1.514058,0,0,0
1515,1.514677,0,0,0
1516,1.515787,0,0,0
1517,1.516910,0,0,0
1518,1.518050,0,0,0
1519,1.518670,0,0,0
1520,1.520005,0,0,0
1521,1.520856,0,0,0
1522,1.521996,0,0,0
1523,1.523119,0,0,0
1524,1.523739,0,0,0
1525,1.524845,0,0,0
1526,1.525988,0,0,0
1527,1.527112,0,0,0
1528,1.527732,0,0,0
1529,1.528838,0,0,0
1530,1.529977,0,0,0
1531,1.531125,0,0,0
1532,1.531839,0,0,0
1533,1.533204,0,0,0
1534,1.533823,0,0,0
1535,1.534939,0,0,0
1536,1.536062,0,0,0
1537,1.536682,0,0,0
1538,1.537789,0,0,0
1539,1.538912,0,0,0
1540,1.540051,0,0,0
1541,1.540875,0,0,0
1542,1.542015,0,0,0
1543,1.542718,0,0,0
1544,1.543969,0,0,0
1545,1.544801,0,0,0
1546,1.546022,0,0,0
1547,1.546642,0,0,0
1548,1.547749,0,0,0
1549,1.548872,0,0,0
1550,1.550012,0,0,0
1551,1.550632,0,0,0
1552,1.551739,0,0,0
1553,1.552862,0,0,0
1554,1.554002,0,0,0
1555,1.555165,0,0,0
1556,1.555878,0,0,0
1557,1.557230,0,0,0
1558,1.557849,0,0,0
1559,1.558963,0,0,0
1560,1.560086,0,0,0
1561,1.560706,0,0,0
1562,1.561812,0,0,0
1563,1.562952,0,0,0
1564,1.564075,0,0,0
1565,1.564695,0,0,0
1566,1.565805,0,0,0
1567,1.566944,0,0,0
1568,1.567797,0,0,0
1569,1.569127,0,0,0
1570,1.569747,0,0,0
1571,1.570843,0,0,0
1572,1.571982,0,0,0
1573,1.573119,0,0,0
1574,1.573739,0,0,0
1575,1.574832,0,0,0
1576,1.575974,0,0,0
1577,1.577110,0,0,0
1578,1.577730,0,0,0
1579,1.578823,0,0,0
1580,1.580242,0,0,0
1581,1.581045,0,0,0
1582,1.581665,0,0,0
1583,1.582759,0,0,0
1584,1.583895,0,0,0
1585,1.585037,0,0,0
1586,1.585657,0,0,0
1587,1.586751,0,0,0
1588,1.587887,0,0,0
1589,1.589027,0,0,0
1590,1.589647,0,0,0
1591,1.590740,0,0,0
1592,1.592139,0,0,0
1593,1.592848,0,0,0
1594,1.593749,0,0,0
1595,1.594872,0,0,0
1596,1.596015,0,0,0
1597,1.596635,0,0,0
1598,1.597742,0,0,0
1599,1.598865,0,0,0
1600,1.600005,0,0,0
1601,1.601141,0,0,0
1602,1.601761,0,0,0
1603,1.602854,0,0,0
1604,1.604148,0,0,0
1605,1.604831,0,0,0
1606,1.606106,0,0,0
1607,1.606726,0,0,0
1608,1.607833,0,0,0
1609,1.608972,0,0,0
1610,1.610095,0,0,0
1611,1.610715,0,0,0
1612,1.611822,0,0,0
1613,1.612962,0,0,0
1614,1.614085,0,0,0
1615,1.614705,0,0,0
1616,1.616070,0,0,0
1617,1.616810,0,0,0
1618,1.617904,0,0,0
1619,1.619044,0,0,0
1620,1.619664,0,0,0
1621,1.620770,0,0,0
1622,1.621894,0,0,0
1623,1.623033,0,0,0
1624,1.623653,0,0,0
1625,1.624760,0,0,0
1626,1.625886,0,0,0
1627,1.627026,0,0,0
1628,1.627762,0,0,0
1629,1.629127,0,0,0
1630,1.629747,0,0,0
1631,1.630843,0,0,0
1632,1.631983,0,0,0
1633,1.633119,0,0,0
1634,1.633739,0,0,0
1635,1.634832,0,0,0
1636,1.635974,0,0,0
1637,1.637111,0,0,0
1638,1.637731,0,0,0
1639,1.638824,0,0,0
1640,1.640125,0,0,0
1641,1.640833,0,0,0
1642,1.642071,0,0,0
1643,1.642690,0,0,0
1644,1.644031,0,0,0
1645,1.644651,0,0,0
1646,1.645761,0,0,0
1647,1.646884,0,0,0
1648,1.648023,0,0,0
1649,1.648643,0,0,0
1650,1.649750,0,0,0
1651,1.650873,0,0,0
1652,1.652298,0,0,0
1653,1.653143,0,0,0
1654,1.653763,0,0,0
1655,1.654860,0,0,0
1656,1.656002,0,0,0
1657,1.657138,0,0,0
1658,1.657758,0,0,0
1659,1.658852,0,0,0
1660,1.659992,0,0,0
1661,1.661128,0,0,0
1662,1.661748,0,0,0
1663,1.662842,0,0,0
1664,1.664150,0,0,0
1665,1.664833,0,0,0
1666,1.666082,0,0,0
1667,1.666702,0,0,0
1668,1.667808,0,0,0
1669,1.668949,0,0,0
1670,1.670072,0,0,0
1671,1.670692,0,0,0
1672,1.671798,0,0,0
1673,1.672938,0,0,0
1674,1.674061,0,0,0
1675,1.674681,0,0,0
1676,1.675815,0,0,0
1677,1.677189,0,0,0
1678,1.677899,0,0,0
1679,1.679010,0,0,0
1680,1.680133,0,0,0
1681,1.680753,0,0,0
1682,1.681859,0,0,0
1683,1.682999,0,0,0
1684,1.684122,0,0,0
1685,1.684742,0,0,0
1686,1.685851,0,0,0
1687,1.686991,0,0,0
1688,1.688114,0,0,0
1689,1.688854,0,0,0
1690,1.690220,0,0,0
1691,1.690840,0,0,0
1692,1.691953,0,0,0
1693,1.693077,0,0,0
1694,1.693697,0,0,0
1695,1.694803,0,0,0
1696,1.696163,0,0,0
1697,1.696783,0,0,0
1698,1.697890,0,0,0
1699,1.699029,0,0,0
1700,1.699649,0,0,0
1701,1.700872,0,0,0
1702,1.702252,0,0,0
1703,1.702872,0,0,0
1704,1.703985,0,0,0
1705,1.705111,0,0,0
1706,1.705731,0,0,0
1707,1.706837,0,0,0
1708,1.707977,0,0,0
1709,1.709101,0,0,0
1710,1.709721,0,0,0
1711,1.710827,0,0,0
1712,1.711966,0,0,0
1713,1.712826,0,0,0
1714,1.714155,0,0,0
1715,1.714775,0,0,0
1716,1.715875,0,0,0
1717,1.717015,0,0,0
1718,1.717635,0,0,0
1719,1.718742,0,0,0
1720,1.719865,0,0,0
1721,1.721005,0,0,0
1722,1.722141,0,0,0
1723,1.722761,0,0,0
1724,1.723854,0,0,0
1725,1.725273,0,0,0
1726,1.726151,0,0,0
1727,1.726771,0,0,0
1728,1.727864,0,0,0
1729,1.729004,0,0,0
1730,1.730140,0,0,0
1731,1.730760,0,0,0
1732,1.731854,0,0,0
1733,1.732994,0,0,0
1734,1.734130,0,0,0
1735,1.734750,0,0,0
1736,1.735847,0,0,0
1737,1.737253,0,0,0
1738,1.738119,0,0,0
1739,1.738739,0,0,0
1740,1.739833,0,0,0
1741,1.740972,0,0,0
1742,1.742109,0,0,0
1743,1.742728,0,0,0
1744,1.743822,0,0,0
1745,1.744965,0,0,0
1746,1.746101,0,0,0
1747,1.746721,0,0,0
1748,1.747814,0,0,0
1749,1.749153,0,0,0
1750,1.749836,0,0,0
1751,1.751085,0,0,0
1752,1.751705,0,0,0
1753,1.752812,0,0,0
1754,1.753951,0,0,0
1755,1.755298,0,0,0
1756,1.755918,0,0,0
1757,1.757030,0,0,0
1758,1.757650,0,0,0
1759,1.758744,0,0,0
1760,1.759880,0,0,0
1761,1.761159,0,0,0
1762,1.761842,0,0,0
1763,1.763075,0,0,0
1764,1.763695,0,0,0
1765,1.764802,0,0,0
1766,1.765945,0,0,0
1767,1.767068,0,0,0
1768,1.767688,0,0,0
1769,1.768795,0,0,0
1770,1.769918,0,0,0
1771,1.771057,0,0,0
1772,1.771677,0,0,0
1773,1.773022,0,0,0
1774,1.773790,0,0,0
1775,1.774883,0,0,0
1776,1.776026,0,0,0
1777,1.776646,0,0,0
1778,1.777752,0,0,0
1779,1.778876,0,0,0
1780,1.780015,0,0,0
1781,1.780635,0,0,0
1782,1.781742,0,0,0
1783,1.782866,0,0,0
1784,1.784290,0,0,0
1785,1.785147,0,0,0
1786,1.785767,0,0,0
1787,1.786863,0,0,0
1788,1.788003,0,0,0
1789,1.789140,0,0,0
1790,1.789760,0,0,0
1791,1.790853,0,0,0
1792,1.791993,0,0,0
1793,1.793129,0,0,0
1794,1.793749,0,0,0
1795,1.794843,0,0,0
1796,1.796242,0,0,0
1797,1.797115,0,0,0
1798,1.797735,0,0,0
1799,1.798828,0,0,0
1800,1.799745,0,0,0
1801,1.801389,0,0,0
1802,1.802300,0,0,0
1803,1.803209,0,0,0
1804,1.804125,0,0,0
1805,1.805143,0,0,0
1806,1.806135,0,0,0
1807,1.807143,0,0,0
1808,1.808143,0,0,0
1809,1.809143,0,0,0
1810,1.810149,0,0,0
1811,1.811118,0,0,0
1812,1.811857,0,0,0
1813,1.813272,0,0,0
1814,1.814161,0,0,0
1815,1.815143,0,0,0
1816,1.816143,0,0,0
1817,1.817118,0,0,0
1818,1.817738,0,0,0
1819,1.818832,0,0,0
1820,1.819971,0,0,0
1821,1.821108,0,0,0
1822,1.821728,0,0,0
1823,1.822821,0,0,0
1824,1.824155,0,0,0
1825,1.824838,0,0,0
1826,1.826076,0,0,0
1827,1.826696,0,0,0
1828,1.827803,0,0,0
1829,1.828943,0,0,0
1830,1.830066,0,0,0
1831,1.830686,0,0,0
1832,1.831792,0,0,0
1833,1.832916,0,0,0
1834,1.834055,0,0,0
1835,1.834675,0,0,0
1836,1.836021,0,0,0
1837,1.836871,0,0,0
1838,1.838012,0,0,0
1839,1.838715,0,0,0
1840,1.839838,0,0,0
1841,1.840977,0,0,0
1842,1.842113,0,0,0
1843,1.842733,0,0,0
1844,1.843827,0,0,0
1845,1.844970,0,0,0
1846,1.846106,0,0,0
1847,1.846840,0,0,0
1848,1.848196,0,0,0
1849,1.848816,0,0,0
1850,1.849912,0,0,0
1851,1.851052,0,0,0
1852,1.851672,0,0,0
1853,1.852778,0,0,0
1854,1.853902,0,0,0
1855,1.855045,0,0,0
1856,1.855665,0,0,0
1857,1.856772,0,0,0
1858,1.858051,0,0,0
1859,1.858734,0,0,0
1860,1.860222,0,0,0
1861,1.860842,0,0,0
1862,1.861956,0,0,0
1863,1.863079,0,0,0
1864,1.863699,0,0,0
1865,1.864806,0,0,0
1866,1.865949,0,0,0
1867,1.867072,0,0,0
1868,1.867692,0,0,0
1869,1.868798,0,0,0
1870,1.870137,0,0,0
1871,1.870844,0,0,0
1872,1.872079,0,0,0
1873,1.872699,0,0,0
1874,1.873806,0,0,0
1875,1.874948,0,0,0
1876,1.876071,0,0,0
1877,1.876691,0,0,0
1878,1.877798,0,0,0
1879,1.878938,0,0,0
1880,1.880061,0,0,0
1881,1.880681,0,0,0
1882,1.881787,0,0,0
1883,1.883180,0,0,0
1884,1.883887,0,0,0
1885,1.885001,0,0,0
1886,1.886124,0,0,0
1887,1.886744,0,0,0
1888,1.887850,0,0,0
1889,1.888990,0,0,0
1890,1.890113,0,0,0
1891,1.890733,0,0,0
1892,1.891839,0,0,0
1893,1.892979,0,0,0
1894,1.894254,0,0,0
1895,1.895041,0,0,0
1896,1.895777,0,0,0
1897,1.896871,0,0,0
1898,1.898011,0,0,0
1899,1.898631,0,0,0
1900,1.899737,0,0,0
1901,1.900861,0,0,0
1902,1.902001,0,0,0
1903,1.903137,0,0,0
1904,1.903757,0,0,0
1905,1.904851,0,0,0
1906,1.905993,0,0,0
1907,1.906852,0,0,0
1908,1.908220,0,0,0
1909,1.908839,0,0,0
1910,1.910157,0,0,0
1911,1.910777,0,0,0
1912,1.911870,0,0,0
1913,1.913010,0,0,0
1914,1.914147,0,0,0
1915,1.914766,0,0,0
1916,1.915864,0,0,0
1917,1.917004,0,0,0
1918,1.918140,0,0,0
1919,1.918860,0,0,0
1920,1.920213,0,0,0
1921,1.920833,0,0,0
1922,1.921946,0,0,0
1923,1.923069,0,0,0
1924,1.923689,0,0,0
1925,1.924796,0,0,0
1926,1.925939,0,0,0
1927,1.927062,0,0,0
1928,1.927682,0,0,0
1929,1.928789,0,0,0
1930,1.929912,0,0,0
1931,1.930764,0,0,0
1932,1.932128,0,0,0
1933,1.932748,0,0,0
1934,1.933845,0,0,0
1935,1.934988,0,0,0
1936,1.936124,0,0,0
1937,1.936744,0,0,0
1938,1.937837,0,0,0
1939,1.938977,0,0,0
1940,1.940113,0,0,0
1941,1.940733,0,0,0
1942,1.941827,0,0,0
1943,1.942966,0,0,0
1944,1.944243,0,0,0
1945,1.945031,0,0,0
1946,1.945777,0,0,0
1947,1.946871,0,0,0
1948,1.948011,0,0,0
1949,1.948631,0,0,0
1950,1.949738,0,0,0
1951,1.950861,0,0,0
1952,1.952001,0,0,0
1953,1.953137,0,0,0
1954,1.953757,0,0,0
1955,1.954851,0,0,0
1956,1.956167,0,0,0
1957,1.956850,0,0,0
1958,1.958084,0,0,0
1959,1.958704,0,0,0
1960,1.959811,0,0,0
1961,1.960950,0,0,0
1962,1.962074,0,0,0
1963,1.962693,0,0,0
1964,1.963824,0,0,0
1965,1.964729,0,0,0
1966,1.965859,0,0,0
1967,1.966998,0,0,0
1968,1.968135,0,0,0
1969,1.968872,0,0,0
1970,1.970237,0,0,0
1971,1.970857,0,0,0
1972,1.971970,0,0,0
1973,1.973094,0,0,0
1974,1.973714,0,0,0
1975,1.974820,0,0,0
1976,1.975963,0,0,0
1977,1.977086,0,0,0
1978,1.977706,0,0,0
1979,1.978813,0,0,0
1980,1.979952,0,0,0
1981,1.981229,0,0,0
1982,1.981912,0,0,0
1983,1.982727,0,0,0
1984,1.983850,0,0,0
1985,1.984994,0,0,0
1986,1.986130,0,0,0
1987,1.986750,0,0,0
1988,1.987843,0,0,0
1989,1.988983,0,0,0
1990,1.990119,0,0,0
1991,1.990739,0,0,0
1992,1.991833,0,0,0
1993,1.993169,0,0,0
1994,1.993852,0,0,0
1995,1.995094,0,0,0
1996,1.995714,0,0,0
1997,1.996820,0,0,0
1998,1.997961,0,0,0
1999,1.999084,0,0,0
2000,1.999704,0,0,0
2001,2.000810,0,0,0
2002,2.001950,0,0,0
2003,2.003073,0,0,0
2004,2.003693,0,0,0
2005,2.005039,0,0,0
2006,2.005808,0,0,0
2007,2.006901,0,0,0
2008,2.008041,0,0,0
2009,2.008661,0,0,0
2010,2.009768,0,0,0
2011,2.010891,0,0,0
2012,2.012030,0,0,0
2013,2.012650,0,0,0
2014,2.013757,0,0,0
2015,2.014880,0,0,0
2016,2.016176,0,0,0
2017,2.016859,0,0,0
2018,2.018091,0,0,0
2019,2.018711,0,0,0
2020,2.019818,0,0,0
2021,2.020958,0,0,0
2022,2.022081,0,0,0
2023,2.022701,0,0,0
2024,2.024038,0,0,0
2025,2.024658,0,0,0
2026,2.025767,0,0,0
2027,2.026890,0,0,0
2028,2.027762,0,0,0
2029,2.029131,0,0,0
2030,2.029751,0,0,0
2031,2.030847,0,0,0
2032,2.031987,0,0,0
